catalog_id,local_course_id,subjectarea_id,school_id,Alcohol and Drug Addiction Counseling,prefix,code,section,title,description,prerequisites,corequisites,generaleducation_id,level,instructor,credits,start_date,end_date,books_url,registration_url,active,course_method,seats_available,class_full
8,20FA_ERI_GS111_1,,SUNY Erie,Business,GS,111,IC1,College Success Skills,"This course provides an opportunity for students to learn and adopt methods and strategies to promote personal growth and success in college and in life. Topics include: learning styles, problem-solving and creativity, cultural diversity, bibliographic instruction, time/task management, methods of inquiry and critical thinking, academic policies and procedures.",,,,Lower Level Undergraduate,Kristine Morrow,3,9/4/20,12/23/20,https://www.bkstr.com/erieccsouthstore/home,https://www.ecc.edu/register-online/,TRUE,Online,,
8,20FA_ERI_CH110_1,,SUNY Erie,Anthropology,CH,110,IS1,Survey of Science,"An introductory science course surveying basic topics in chemistry, physics, biology, earth science and astronomy. This course will serve as a science elective for non-science majors; science majors may take it as a general elective.",,,Natural Sciences,Lower Level Undergraduate,Mark Barton,3,9/4/20,12/23/20,https://www.bkstr.com/erieccsouthstore/home,https://www.ecc.edu/register-online/,TRUE,Online,,
8,20FA_FRE_MUS115_1,,Fredonia,Biology,MUS,115,1,Music Appreciation,"Introduction to music in Western civilization: materials of music (melody, harmony, rhythm, tempo, dynamics, musical structure and design, and musical style); various performance media. Major composers of each musical epoch discussed, musical examples listened to in class. Covers 19th century Romanticism; 18th century classicism; medieval, renaissance, and baroque music; the 20th century, and the American scene.",,,Arts,Lower Level Undergraduate,Roderick Macdonald,3,8/24/20,12/18/20,http://www.sunyfredoniabookstore.com/,http://www.fredonia.edu/extendedlearning,TRUE,Online,,
8,20FA_FRE_BUAD310_2,,Fredonia,Psychology,BUAD,310,2,Legal Environment of Business,"A one semester survey course of legal issues affecting individuals and businesses. Topics covered include dispute resolution, contract law, torts, agency law, and laws governing the creation, operation, and termination of business organizations. Various public law topics will be examined, as well as principles of international law, and theoretical considerations.",ENGL 100 and ACCT 201,,,Upper Level Undergraduate,Jason Januszkiewicz,3,8/24/20,12/18/20,http://www.sunyfredoniabookstore.com/,http://www.fredonia.edu/extendedlearning,TRUE,Online,,
8,20FA_FRE_MUS101_1,,Fredonia,Mathematics,MUS,101,1,Beginning Music Theory I - Dance Major,"For students with little or no background in music. Course deals with beginning and rudimentary aspects of music including clefs, scales, chords, key signatures, melody, harmony, ear training, and aural perception. Must be enrolled one of the following Majors, Minors or Concentrations: Dance",,,,Lower Level Undergraduate,John Jansen,3,8/24/20,12/18/20,http://www.sunyfredoniabookstore.com/,http://www.fredonia.edu/extendedlearning,TRUE,Online,,
8,20FA_FRE_ACCT201_3,,Fredonia,Business,ACCT,201,3,Principles of Financial Accounting,A study of the nature and purpose of accounting in modern business organizations with emphasis on business income and financial position measurement. At least sophomore standing required for enrollment.,,,,Lower Level Undergraduate,Justin Mindzak,3,8/24/20,12/18/20,http://www.sunyfredoniabookstore.com/,http://www.fredonia.edu/extendedlearning,TRUE,Online,,
8,20FA_FRE_BUAD320_2,,Fredonia,Business,BUAD,320,2,Managerial Finance,"The techniques of managerial finance as a decision science, in the context of owner wealth maximization and alternative business goals, are presented. The topics include time value of money, risk analysis, capital budgeting, capital structure, dividend theory, financial analysis, working capital management and foreign exchange risk management. NOTE: Students must earn a minimum C- grade in the prerequisite courses.",ACCT 201 and ACCT 202 and ECON 210 and ECON 205 and (BUAD 200 or ECON 200 or POLI 200 or PSY 200 or SOC 200 or STAT 200) and (MATH 120 or MATH 122),,,Upper Level Undergraduate,Julie Fitzpatrick Szpylman,3,8/24/20,12/18/20,http://www.sunyfredoniabookstore.com/,http://www.fredonia.edu/extendedlearning,TRUE,Online,,
8,20FA_FRE_BUAD323_2,,Fredonia,Business,BUAD,323,2,Organizational Behavior,"The historical and current development of management principles is covered including theories of motivation for individuals, groups and organizations, leadership, organizational design and performance evaluation. NOTE:  Students must earn a minimum C- grade in the prerequisite courses.",ACCT 201 and ACCT 202 and ECON 205 and ECON 210 and (BUAD 200 or ECON 200 or POLI 200 or PSY 200 or SOC 200 or STAT 200),,,Upper Level Undergraduate,Cheryl Moore,3,8/24/20,12/18/20,http://www.sunyfredoniabookstore.com/,http://www.fredonia.edu/extendedlearning,TRUE,Online,,
8,20FA_FRE_BUAD327_1,,Fredonia,Business,BUAD,327,1,Operations Management,"A fundamental course providing insight into the broad body of knowledge that informs operations management in today's diverse work environments. The concepts of operations management (OM), including both the application of qualitative and quantitative decision making tools, computer models, and effective control applications of operational systems will be explored. Note: Students must earn a minimum C- grade in the prerequisite courses.",(ECON 200 or BUAD 200 or EDU 200 or POLI 200 or SOC 200 or PSY 200 or STAT 200) and ACCT 201 and ACCT 202 and (ECON 201 or ECON 210) and (ECON 202 or ECON 205) and (MATH 120 or MATH 122),,,Upper Level Undergraduate,Lisa Walters,3,8/24/20,12/18/20,http://www.sunyfredoniabookstore.com/,http://www.fredonia.edu/extendedlearning,TRUE,Online,,
8,20FA_FRE_BUAD327_2,,Fredonia,Business,BUAD,327,2,Operations Management,"A fundamental course providing insight into the broad body of knowledge that informs operations management in today's diverse work environments. The concepts of operations management (OM), including both the application of qualitative and quantitative decision making tools, computer models, and effective control applications of operational systems will be explored. Note: Students must earn a minimum C- grade in the prerequisite courses.",(ECON 200 or BUAD 200 or EDU 200 or POLI 200 or SOC 200 or PSY 200 or STAT 200) and ACCT 201 and ACCT 202 and (ECON 201 or ECON 210) and (ECON 202 or ECON 205) and (MATH 120 or MATH 122),,,Upper Level Undergraduate,Lisa Walters,3,8/24/20,12/18/20,http://www.sunyfredoniabookstore.com/,http://www.fredonia.edu/extendedlearning,TRUE,Online,,
8,20FA_FRE_BUAD328_1,,Fredonia,Business,BUAD,328,1,Marketing Foundations,"The course develops an understanding of the marketing environment of business, and explores the interrelationships between product, price, promotion, the global marketplace and how they affect business decisions. NOTE:  Students must earn a minimum C- grade in the prerequisite courses.",ACCT 201 and ACCT 202 and ECON 205 and ECON 210 and (ECON 200 or BUAD 200 or POLI 200 or PSY 200 or SOC 200 or STAT 200 or EDU 200),,,Upper Level Undergraduate,Lei Huang,3,8/24/20,12/18/20,http://www.sunyfredoniabookstore.com/,http://www.fredonia.edu/extendedlearning,TRUE,Online,,
8,20FA_FRE_BUAD328_2,,Fredonia,Communications,BUAD,328,2,Marketing Foundations,"The course develops an understanding of the marketing environment of business, and explores the interrelationships between product, price, promotion, the global marketplace and how they affect business decisions. NOTE:  Students must earn a minimum C- grade in the prerequisite courses.",ACCT 201 and ACCT 202 and ECON 205 and ECON 210 and (ECON 200 or BUAD 200 or POLI 200 or PSY 200 or SOC 200 or STAT 200 or EDU 200),,,Upper Level Undergraduate,Lei Huang,3,8/24/20,12/18/20,http://www.sunyfredoniabookstore.com/,http://www.fredonia.edu/extendedlearning,TRUE,Online,,
8,20FA_FRE_COMM222_1,,Fredonia,Communications,COMM,222,1,Principles of Public Relations,"Students learn the basic theories, history, ethical codes, and practices of public relations; how to write according to Associated Press style; and also how to prepare basic written documents such as news releases and news advisories.",COMM 101,,,Lower Level Undergraduate,Bond Benton,3,8/24/20,12/18/20,http://www.sunyfredoniabookstore.com/,http://www.fredonia.edu/extendedlearning,TRUE,Online,,
8,20FA_FRE_COMM244_1,,Fredonia,Music,COMM,244,1,Introduction to Social Media,This course will introduce students to the various means of social networking and its effect on the practice of public relations. Students will engage in hands-on applications.,COMM 222,,,Lower Level Undergraduate,Bond Benton,3,8/24/20,12/18/20,http://www.sunyfredoniabookstore.com/,http://www.fredonia.edu/extendedlearning,TRUE,Online,,
8,20FA_FRE_MUS101_2,,Fredonia,Music,MUS,101,2,Beginning Music Theory I - Musical Theatre Major,"For students with little or no background in music. Course deals with beginning and rudimentary aspects of music including clefs, scales, chords, key signatures, melody, harmony, ear training, and aural perception. Must be enrolled one of the following Majors, Minors or Concentrations: Musical Theatre",,,,Lower Level Undergraduate,John Jansen,3,8/24/20,12/18/20,http://www.sunyfredoniabookstore.com/,http://www.fredonia.edu/extendedlearning,TRUE,Online,,
8,20FA_FRE_MUS101_3,,Fredonia,Communications,MUS,101,3,Beginning Music Theory I,"For students with little or no background in music. Course deals with beginning and rudimentary aspects of music including clefs, scales, chords, key signatures, melody, harmony, ear training, and aural perception. Must be enrolled one of the following Majors, Minors or Concentrations: Musical Theatre",,,,Lower Level Undergraduate,John Jansen,3,8/24/20,12/18/20,http://www.sunyfredoniabookstore.com/,http://www.fredonia.edu/extendedlearning,TRUE,Online,,
8,20FA_FRE_COMM424_1,,Fredonia,Computer Science,COMM,424,1,International Public Relations,"This course provides a structured and practical framework for understanding the complexities of international public relations. In an increasingly multinational and multicultural economy, the course will guide students through the challenges of communication and problem solving across a range of organizations in cross-cultural settings. General course principles will include foundational theories to draw upon when considering public relations in a global context, strategies for effective intercultural communication in reaching diverse publics, and trends affecting the public relations profession throughout the world. The course will make extensive use of international public relations cases and utilize the international community of Fredonia to allow for direct exploration of the values and interests of diverse publics. This course also highlights the different approaches professionals must consider in specific global PR contexts. Must be enrolled one of the following Majors, Minors or Concentrations: Communication - Audio/Radio;  Communication - Journalism; Communication - Public Rel; Communication - TV&Digtl Film; Communication-Video Production; Communication - Comm Studies; Communication - Media Mgmt",COMM 222,,,Upper Level Undergraduate,Bond Benton,3,8/24/20,12/18/20,http://www.sunyfredoniabookstore.com/,http://www.fredonia.edu/extendedlearning,TRUE,Online,,
8,20FA_FRE_CSIT107_3,,Fredonia,Education,CSIT,107,3,Web Programming I,"An introductory course in client-side web technologies: HTML, cascading style sheets and JavaScript; designing and publishing a web site.  Other topics include history of the Internet and World Wide Web, HTML editors, and graphics.",,,,Lower Level Undergraduate,Michael Mendez,3,8/24/20,12/18/20,http://www.sunyfredoniabookstore.com/,http://www.fredonia.edu/extendedlearning,TRUE,Online,,
8,20FA_FRE_EDU225_1,,Fredonia,Education,EDU,225,1,Child Development,"In this course, students explore the natural sequence of growth and development from birth through pre-adolescence, with emphasis on the physical, cognitive, emotional, and social dimensions. Students also investigate why and how we study children: research issues and themes, research designs and methodologies, and research evaluation and ethics in the social sciences.",,,Social Sciences,Lower Level Undergraduate,Carrie Fitzgerald,3,8/24/20,12/18/20,http://www.sunyfredoniabookstore.com/,http://www.fredonia.edu/extendedlearning,TRUE,Online,,
8,20FA_FRE_EDU225_3,,Fredonia,Education,EDU,225,3,Child Development,"In this course, students explore the natural sequence of growth and development from birth through pre-adolescence, with emphasis on the physical, cognitive, emotional, and social dimensions. Students also investigate why and how we study children: research issues and themes, research designs and methodologies, and research evaluation and ethics in the social sciences.",,,Social Sciences,Lower Level Undergraduate,Carrie Fitzgerald,3,8/24/20,12/18/20,http://www.sunyfredoniabookstore.com/,http://www.fredonia.edu/extendedlearning,TRUE,Online,,
8,20FA_FRE_EDU295_3,,Fredonia,Education,EDU,295,3,Introduction to Educational Assessment,"This Assessment Course is intended to introduce teacher candidates to concepts and vocabulary of assessment, as well as the assessment process from choice of assessment through to interpreting and reporting of results. The course is part of the undergraduate education sequence. It should be taken early in the education program, preferably the first semester of the sophomore year either prior to or at same time as EDU 250 or EDU 221. Later courses in the sequence contain more discipline-specific components of assessment: EDU 355 examines assessment for inclusive education, EDU 405 and 406 for literacy, and EDU 221 for early childhood.",EDU 105 and EDU 106,,,Lower Level Undergraduate,Carrie Fitzgerald,3,8/24/20,12/18/20,http://www.sunyfredoniabookstore.com/,http://www.fredonia.edu/extendedlearning,TRUE,Online,,
8,20FA_FRE_EDU295_4,,Fredonia,Education,EDU,295,4,Introduction to Educational Assessment,"This Assessment Course is intended to introduce teacher candidates to concepts and vocabulary of assessment, as well as the assessment process from choice of assessment through to interpreting and reporting of results. The course is part of the undergraduate education sequence. It should be taken early in the education program, preferably the first semester of the sophomore year either prior to or at same time as EDU 250 or EDU 221. Later courses in the sequence contain more discipline-specific components of assessment: EDU 355 examines assessment for inclusive education, EDU 405 and 406 for literacy, and EDU 221 for early childhood.",EDU 105 and EDU 106,,,Lower Level Undergraduate,Carrie Fitzgerald,3,8/24/20,12/18/20,http://www.sunyfredoniabookstore.com/,http://www.fredonia.edu/extendedlearning,TRUE,Online,,
8,20FA_FRE_EDU349_2,,Fredonia,Education,EDU,349,2,Educational Psychology - EC/CH,"Areas of psychology utilized in the teaching and learning processes. Analyzing and interpreting scientific data related to individual differences, growth, learning, group processes, systematic assessment, measurement, and evaluation.",EDU 225 or EDU 224,,,Upper Level Undergraduate,,3,8/24/20,12/18/20,http://www.sunyfredoniabookstore.com/,http://www.fredonia.edu/extendedlearning,TRUE,Online,,
8,20FA_FRE_EDU349_3,,Fredonia,Education,EDU,349,3,Educational Psychology - Adolescent,"Areas of psychology utilized in the teaching and learning processes. Analyzing and interpreting scientific data related to individual differences, growth, learning, group processes, systematic assessment, measurement, and evaluation.",EDU 225 or EDU 224,,,Upper Level Undergraduate,,3,8/24/20,12/18/20,http://www.sunyfredoniabookstore.com/,http://www.fredonia.edu/extendedlearning,TRUE,Online,,
8,20FA_FRE_EDU513_1,,Fredonia,Education,EDU,513,1,Literacy in the Content Areas,"The course explores reading and writing in discipline-specific areas including science, social studies, and mathematics. The course also places a strong emphasis on close reading of expository texts and analysis of test data as a tool for planning instruction.",,,,Graduate,Abigail Gloss,3,8/24/20,12/18/20,http://www.sunyfredoniabookstore.com/,http://www.fredonia.edu/extendedlearning,TRUE,Online,,
8,20FA_FRE_EDU517_1,,Fredonia,Education,EDU,517,1,Types of English Language Learners,"In this special topics course, participants will have the chance to learn about the various ""types"" of English language learners (ELLs). Often, people assume that ELLs are children who just need to learn the English language and are in K-12 school settings. While this definition can be true, it is limited in its scope for its lack of recognizing the various influences and contexts in which people are and can be classified as ELLs. Further, not all ELLs have had or are in K-12 settings. Therefore, this course is designed to introduce students to the various types of ELLs. This may include all or most of the following: (a) long-term ELLs; (b) (im)migrants; (c) adults; and (d) refugees, newcomers and students with interrupted formal education (SIFE). The goal of this course is to introduce anyone interested in learning about these various ""types"" of ELLs to the defining characteristics of each group, to rectify any myths and misunderstandings about who ELLs are while digging into the controversial group labeling that can exist, and to examine and discover pertinent influences which may impact language acquisition and ELLs’ ability to be included as full members of society (whether in school or workplace environments).",,,,Graduate,Karen Lillie,3,8/24/20,12/18/20,http://www.sunyfredoniabookstore.com/,http://www.fredonia.edu/extendedlearning,TRUE,Online,,
8,20FA_FRE_EDU518_1,,Fredonia,Education,EDU,518,1,Second Language Acquisition and Development,"This course will help teacher educators better understand second language acquisition (SLA) in order to help them with their lesson planning and delivery in instructing English language learners (ELLs). Students will become knowledgeable about the various social, psychological, and linguistic theories and approaches to SLA and be able to apply this knowledge to their teaching practices. This course will also explore first language acquisition, developmental stages of SLA, as well as present the various individual factors which help to explain differences between and within language learners. Since ELLs are diverse, and their language learning needs are specific to themselves, educators must understand the various means and ways in which languages are learned and acquired in order to be reflective, responsive practitioners.",,,,Graduate,Karen Lillie,3,8/24/20,12/18/20,http://www.sunyfredoniabookstore.com/,http://www.fredonia.edu/extendedlearning,TRUE,Online,,
8,20FA_FRE_EDU568_1,,Fredonia,Education,EDU,568,1,Foundations of Bilingual Education,"This course provides the basic theories, issues, and concepts related to teaching in culturally diverse classrooms where studentsЂ™ first language is not English. Focuses on U.S. bilingual education in terms of historical, theoretical, and practice/methods used in schools. This course explores bilingual education from the 1960s to the present, Federal legislation (Title VII, Title III), the No Child Left Behind Act, Supreme and lower court decisions, state legislation, Bilingual Special Education, and other legal aspects. Emphasis is placed on the design and effectiveness of a variety of bilingual education program models such as one-way and two-way immersion, indigenous language immersion, and other program models of bilingual education. Participants apply knowledge of the relevant federal and state standards documents pertaining to the education of culturally and linguistically diverse populations such as the NYS Bilingual Common Core Standards, and conduct independent field and library research.",,,,Graduate,Kate Mahoney,3,8/24/20,12/18/20,http://www.sunyfredoniabookstore.com/,http://www.fredonia.edu/extendedlearning,TRUE,Online,,
8,20FA_FRE_EDU623_1,,Fredonia,English & Literature,EDU,623,1,Advanced Literacy Assessment,"The course is a continuation of EDU 552, the first assessment course. This course requires Candidates to develop competence in using and analyzing the results of more formalized and norm-referenced assessments such as the Peabody and Woodcock Johnson. The course also enables the Candidates to develop their literacy coaching skills as they assist teachers and others with data analysis and assessment issues.",EDU 552,,,Graduate,,3,8/24/20,12/18/20,http://www.sunyfredoniabookstore.com/,http://www.fredonia.edu/extendedlearning,TRUE,Online,,
8,20FA_FRE_ENGL373_1,,Fredonia,English & Literature,ENGL,373,1,English Grammar for Everyone,"Overview of basic grammatical concepts and structures, including punctuation and basic usage. Students will learn to recognize and correct grammatical errors in their writing and in everyday examples.  They will also be able to explain why something is grammatically correct or incorrect, enabling them to impart their knowledge of grammar to others in their future professional workplace or classroom. While the course is designed with everyone in mind, the needs of future teachers are taken into special consideration. Additional topics will vary with instructor but might include differing approaches to grammar and style depending upon audience, purpose, and genre; the power of dynamics implicit in choosing one grammar over another; and the art of grammar - how writers use and abuse grammar artfully for expressive purposes.",,,,Upper Level Undergraduate,Susan Spangler,3,8/24/20,12/18/20,http://www.sunyfredoniabookstore.com/,http://www.fredonia.edu/extendedlearning,TRUE,Online,,
8,20FA_FRE_ENGL373_2,,Fredonia,Music,ENGL,373,2,English Grammar for Everyone,"Overview of basic grammatical concepts and structures, including punctuation and basic usage. Students will learn to recognize and correct grammatical errors in their writing and in everyday examples.  They will also be able to explain why something is grammatically correct or incorrect, enabling them to impart their knowledge of grammar to others in their future professional workplace or classroom. While the course is designed with everyone in mind, the needs of future teachers are taken into special consideration. Additional topics will vary with instructor but might include differing approaches to grammar and style depending upon audience, purpose, and genre; the power of dynamics implicit in choosing one grammar over another; and the art of grammar - how writers use and abuse grammar artfully for expressive purposes.",,,,Upper Level Undergraduate,Susan Spangler,3,8/24/20,12/18/20,http://www.sunyfredoniabookstore.com/,http://www.fredonia.edu/extendedlearning,TRUE,Online,,
8,20FA_FRE_MUS115_4,,Fredonia,Psychology,MUS,115,4,Music Appreciation,"Introduction to music in Western civilization: materials of music (melody, harmony, rhythm, tempo, dynamics, musical structure and design, and musical style); various performance media. Major composers of each musical epoch discussed, musical examples listened to in class. Covers 19th century Romanticism; 18th century classicism; medieval, renaissance, and baroque music; the 20th century, and the American scene.",,,Arts,Lower Level Undergraduate,Roderick Macdonald,3,8/24/20,12/18/20,http://www.sunyfredoniabookstore.com/,http://www.fredonia.edu/extendedlearning,TRUE,Online,,
8,20FA_FRE_PSY237_1,,Fredonia,Psychology,PSY,237,1,Sport Psychology,"An introduction to the basic concepts, principles, and techniques employed in the field of sport psychology. Major topics include research methods, behavioral principles, personality and assessment, the social psychology of sport, the coach, exercise psychology, youth sport, the female athlete, the minority athlete and ethical issues.",PSY 129,,,Lower Level Undergraduate,Aimee Brunelle,3,8/24/20,12/18/20,http://www.sunyfredoniabookstore.com/,http://www.fredonia.edu/extendedlearning,TRUE,Online,,
8,20FA_FRE_PSY343_1,,Fredonia,Psychology,PSY,343,1,Cognitive Psychology,"Examines the mental operations involved in information processing at the conceptual level. Topics include pattern recognition and attention, memory structures and processes, imagery, the interaction of language and thought, the basic thought process of problem-solving, reasoning and decision-making.",PSY 129,,,Upper Level Undergraduate,Timothy Rowe,3,8/24/20,12/18/20,http://www.sunyfredoniabookstore.com/,http://www.fredonia.edu/extendedlearning,TRUE,Online,,
8,20FA_FRE_PSY361_1,,Fredonia,Biology,PSY,361,1,Cognitive Neuroscience,"Cognitive neuroscience is the study of the biology of the mind. The disciplines of cognitive psychology, behavioral neurology, and neuroscience, have combined to form this relatively new field. The course will address the neural bases of cognition including topics such as perception, attention, memory, language, cerebral lateralization and specialization, motor control and development.",PSY 129,,,Upper Level Undergraduate,Judith Horowitz,3,8/24/20,12/18/20,http://www.sunyfredoniabookstore.com/,http://www.fredonia.edu/extendedlearning,TRUE,Online,,
8,20FA_GNC_ACC101_2,,Genesee Community College,Accounting,ACC,101,67,Introduction to Financial Accounting,"<a href=""https://www.genesee.edu/academics/catalog/dspSubjectList/?TERM=202002&Submit=Select+Term"" TARGET=""_blank"">Click here for Course Description.</a>",MAT 092 or completion of math proficiency,,,Lower Level Undergraduate,Cheryl Corke,3,8/31/20,12/11/20,https://geneseecc.bncollege.com/shop/genesee-cc/page/find-textbooks,https://www.genesee.edu/offices/admissions/apply/,TRUE,Online,,
8,20FA_GNC_ACC106_1,,Genesee Community College,Accounting,ACC,106,66W,Basic Accouting Practices,"<a href=""https://www.genesee.edu/academics/catalog/dspSubjectList/?TERM=202002&Submit=Select+Term"" TARGET=""_blank"">Click here for Course Description.</a>",,,,Lower Level Undergraduate,Amy Conley,3,8/31/20,12/11/20,https://geneseecc.bncollege.com/shop/genesee-cc/page/find-textbooks,https://www.genesee.edu/offices/admissions/apply/,TRUE,Online,,
8,20FA_GNC_ACC217_1,,Genesee Community College,History,ACC,217,66W,Introduction to Income Tax,"<a href=""https://www.genesee.edu/academics/catalog/dspSubjectList/?TERM=202002&Submit=Select+Term"" TARGET=""_blank"">Click here for Course Description.</a>",ACC101 or concurrent enrollment in ACC101 for students in the Accounting certificate only with instructor approval.,,,Lower Level Undergraduate,Amy Conley,3,8/31/20,12/11/20,https://geneseecc.bncollege.com/shop/genesee-cc/page/find-textbooks,https://www.genesee.edu/offices/admissions/apply/,TRUE,Online,,
8,20FA_GNC_ART103_2,,Genesee Community College,History,ART,103,67,Western Art History 1,"<a href=""https://www.genesee.edu/academics/catalog/dspSubjectList/?TERM=202002&Submit=Select+Term"" TARGET=""_blank"">Click here for Course Description.</a>",,,"Arts, Western Civilization, Humanities",Lower Level Undergraduate,Maureen Dugan,3,8/31/20,12/11/20,https://geneseecc.bncollege.com/shop/genesee-cc/page/find-textbooks,https://www.genesee.edu/offices/admissions/apply/,TRUE,Online,,
8,20FA_GNC_ART104_2,,Genesee Community College,Biology,ART,104,L66,Western Art History 2,"<a href=""https://www.genesee.edu/academics/catalog/dspSubjectList/?TERM=202002&Submit=Select+Term"" TARGET=""_blank"">Click here for Course Description.</a>",,,"Arts, Western Civilization, Humanities",Lower Level Undergraduate,Heather Jones,3,10/26/20,12/11/20,https://geneseecc.bncollege.com/shop/genesee-cc/page/find-textbooks,https://www.genesee.edu/offices/admissions/apply/,TRUE,Online,,
8,20FA_GNC_BIO102_3,,Genesee Community College,Business,BIO,102,L66,Human Biology,"<a href=""https://www.genesee.edu/academics/catalog/dspSubjectList/?TERM=202002&Submit=Select+Term"" TARGET=""_blank"">Click here for Course Description.</a>",,,Natural Sciences,Lower Level Undergraduate,Gary Glaser,3,9/21/20,12/11/20,https://geneseecc.bncollege.com/shop/genesee-cc/page/find-textbooks,https://www.genesee.edu/offices/admissions/apply/,TRUE,Online,,
8,20FA_GNC_BUS101_2,,Genesee Community College,Business,BUS,101,L66,Principles of Business,"<a href=""https://www.genesee.edu/academics/catalog/dspSubjectList/?TERM=202002&Submit=Select+Term"" TARGET=""_blank"">Click here for Course Description.</a>",,,,Lower Level Undergraduate,Amy Conley,3,9/21/20,12/11/20,https://geneseecc.bncollege.com/shop/genesee-cc/page/find-textbooks,https://www.genesee.edu/offices/admissions/apply/,TRUE,Online,,
8,20FA_GNC_BUS205_2,,Genesee Community College,Business,BUS,205,L66,Business Law 1,"<a href=""https://www.genesee.edu/academics/catalog/dspSubjectList/?TERM=202002&Submit=Select+Term"" TARGET=""_blank"">Click here for Course Description.</a>",,,,Lower Level Undergraduate,Melanie Zandi,3,9/21/20,12/11/20,https://geneseecc.bncollege.com/shop/genesee-cc/page/find-textbooks,https://www.genesee.edu/offices/admissions/apply/,TRUE,Online,,
8,20FA_GNC_BUS217_2,,Genesee Community College,Educational Planning,BUS,217,L66,Cooperative Education,"<a href=""https://www.genesee.edu/academics/catalog/dspSubjectList/?TERM=202002&Submit=Select+Term"" TARGET=""_blank"">Click here for Course Description.</a>",Completion of 24 credits or by instructor approval,,,Lower Level Undergraduate,Amy Slusser,3,9/21/20,12/11/20,https://geneseecc.bncollege.com/shop/genesee-cc/page/find-textbooks,https://www.genesee.edu/offices/admissions/apply/,TRUE,Online,,
8,20FA_GNC_CEP101_2,,Genesee Community College,Computer Information Systems,CEP,101,L66,Career and Educational Planning,"<a href=""https://www.genesee.edu/academics/catalog/dspSubjectList/?TERM=202002&Submit=Select+Term"" TARGET=""_blank"">Click here for Course Description.</a>",,,,Lower Level Undergraduate,Craig Lamb,3,9/21/20,12/11/20,https://geneseecc.bncollege.com/shop/genesee-cc/page/find-textbooks,https://www.genesee.edu/offices/admissions/apply/,TRUE,Online,,
8,20FA_GNC_CIS116_4,,Genesee Community College,English & Literature,CIS,116,L66,Microcomputer Applications,"<a href=""https://www.genesee.edu/academics/catalog/dspSubjectList/?TERM=202002&Submit=Select+Term"" TARGET=""_blank"">Click here for Course Description.</a>",CIS102,,,Lower Level Undergraduate,Timothy Hinz,3,10/26/20,12/11/20,https://geneseecc.bncollege.com/shop/genesee-cc/page/find-textbooks,https://www.genesee.edu/offices/admissions/apply/,TRUE,Online,,
8,20FA_GNC_ENG100_4,,Genesee Community College,English & Literature,ENG,100,L67,Introduction to Composition,"<a href=""https://www.genesee.edu/academics/catalog/dspSubjectList/?TERM=202002&Submit=Select+Term"" TARGET=""_blank"">Click here for Course Description.</a>",ENG 091 with a grade of 'C' or higher or by placement,,,Lower Level Undergraduate,Sueann Wells,3,9/21/20,12/11/20,https://geneseecc.bncollege.com/shop/genesee-cc/page/find-textbooks,https://www.genesee.edu/offices/admissions/apply/,TRUE,Online,,
8,20FA_GNC_ENG101_8,,Genesee Community College,English & Literature,ENG,101,68,College Composition,"<a href=""https://www.genesee.edu/academics/catalog/dspSubjectList/?TERM=202002&Submit=Select+Term"" TARGET=""_blank"">Click here for Course Description.</a>",ENG 100 or ESL 100 with a grade of 'C' or higher or by placement,,Basic Communication,Lower Level Undergraduate,Marie Mandiak,3,8/31/20,10/11/19,https://geneseecc.bncollege.com/shop/genesee-cc/page/find-textbooks,https://www.genesee.edu/offices/admissions/apply/,FALSE,Online,,
8,20FA_GNC_ENG101_9,,Genesee Community College,English & Literature,ENG,101,L66,College Composition,"<a href=""https://www.genesee.edu/academics/catalog/dspSubjectList/?TERM=202002&Submit=Select+Term"" TARGET=""_blank"">Click here for Course Description.</a>",ENG 100 or ESL 100 with a grade of 'C' or higher or by placement,,Basic Communication,Lower Level Undergraduate,Jeanette Palmer,3,9/21/20,10/11/19,https://geneseecc.bncollege.com/shop/genesee-cc/page/find-textbooks,https://www.genesee.edu/offices/admissions/apply/,FALSE,Online,,
8,20FA_GNC_ENG102_6,,Genesee Community College,English & Literature,ENG,102,66B,Composition in the Natural and Social Sciences,"<a href=""https://www.genesee.edu/academics/catalog/dspSubjectList/?TERM=202002&Submit=Select+Term"" TARGET=""_blank"">Click here for Course Description.</a>",ENG101,,Basic Communication,Lower Level Undergraduate,Jeanette Palmer,3,8/31/20,12/11/20,https://geneseecc.bncollege.com/shop/genesee-cc/page/find-textbooks,https://www.genesee.edu/offices/admissions/apply/,TRUE,Online,,
8,20FA_GNC_ENG102_7,,Genesee Community College,History,ENG,102,L66,Composition in the Natural and Social Sciences,"<a href=""https://www.genesee.edu/academics/catalog/dspSubjectList/?TERM=202002&Submit=Select+Term"" TARGET=""_blank"">Click here for Course Description.</a>",ENG101,,Basic Communication,Lower Level Undergraduate,R. Michael Gosselin,3,9/21/20,12/11/20,https://geneseecc.bncollege.com/shop/genesee-cc/page/find-textbooks,https://www.genesee.edu/offices/admissions/apply/,TRUE,Online,,
